,데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
3664,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
3665,2024-03-22 16:47,V01T1623105,37,17,850,516,20.7,27,33,84
3666,2024-03-22 16:47,V01T1623102,8,4,1591,680,26.4,22,42,73
3667,2024-03-22 16:47,V01T1623100,42,19,522,127,22.3,28,30,92
3668,2024-03-22 16:47,ICW0W2000512,20,7,520,145,23.7,28,76,96
3669,2024-03-22 16:47,ICW0W2000507,5,3,949,955,25.2,25,53,76
3670,2024-03-22 16:47,ICW0W2000505,7,2,1038,573,24.1,28,72,84
3671,2024-03-22 16:47,ICW0W2000503,1,0,808,593,20,34,61,88
3672,2024-03-22 16:47,ICW0W2000501,5,2,1161,4244,23.6,31,75,73
3673,2024-03-22 16:47,ICW0W2000500,4,2,2500,9,23.7,27,60,80
3674,2024-03-22 16:47,ICW0W2000459,20,5,916,35,21.9,30,63,95
3675,2024-03-22 16:47,ICW0W2000455,6,2,148,67,20.4,36,60,100
3676,2024-03-22 16:46,ICW0W2000447,12,2,1964,3275,21.9,38,68,71
3677,2024-03-22 16:47,ICW0W2000398,23,6,513,36,20.3,30,65,97
3678,2024-03-22 16:47,ICW0W2000388,9,3,812,6000,17.5,31,47,64
3679,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
3680,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
3681,2024-03-22 16:47,ICW0W2000380,25,6,721,6000,20.3,37,69,70
3682,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
3683,2024-03-22 16:47,ICW0W2000287,9,2,910,117,23.5,27,52,96
3684,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
3685,2024-03-22 16:47,ICW0W2000275,7,2,788,425,18.9,36,50,94
3686,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
3687,2024-03-22 16:47,ICW0W2000262,20,6,806,51,16.2,33,63,93
3688,2024-03-22 16:47,ICW0W2000248,21,4,2385,242,21.8,28,65,76
3689,2024-03-22 16:46,ICW0W2100481,9,3,2061,3889,22.1,41,73,73
3690,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
3691,2024-03-22 16:46,ICW0W2100582,20,6,722,105,22.8,26,67,95
3692,2024-03-22 16:46,ICW0W2100579,6,2,0,237,28,17,68,89
3693,2024-03-22 16:47,ICW0W2100562,17,8,599,1430,24.8,20,65,74
3694,2024-03-22 16:46,ICW0W2100560,14,4,587,6000,23.4,24,66,68
3696,2024-03-25 9:09,ICW0W2100481,8,2,723,5966,21.7,35,62,72
3697,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
3698,2024-03-25 9:09,ICW0W2100582,14,5,546,139,25.3,23,66,93
3699,2024-03-25 9:09,ICW0W2100579,17,6,0,104,24.8,19,66,93
3700,2024-03-25 9:10,ICW0W2100562,127,64,629,891,23.9,21,83,64
3701,2024-03-25 9:09,ICW0W2100560,9,3,877,6000,25.3,26,56,64
3702,2024-03-23 16:03,ICW0W2100549,35,13,1395,93,21.6,39,75,84
3703,2024-03-25 9:09,ICW0W2100509,27,9,18,6000,20.5,30,84,69
3704,2024-03-25 9:09,ICW0W2100506,0,0,74,2,14.8,33,59,96
3705,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
3706,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
3707,2024-03-25 9:09,ICW0W2100497,6,2,780,19,22.9,25,71,98
3708,2024-03-25 9:12,ICW0W2100491,9,5,846,1909,23.2,28,71,76
3709,2024-03-25 9:09,ICW0W2100489,7,2,44,0,21.7,28,69,100
3710,2024-03-25 9:09,ICW0W2100488,62,23,329,22,20.5,22,65,93
3711,2024-03-25 9:09,ICW0W2100485,24,7,599,0,21.7,29,73,97
3712,2024-03-25 9:10,ICW0W2100479,25,9,492,22,21.9,24,75,97
3713,2024-03-25 9:09,ICW0W2100467,9,3,,6000,23.2,25,86,63
3714,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
3715,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
3716,2024-03-25 9:09,ICW0W2100462,131,45,143,241,22.3,28,73,79
3717,2024-03-25 8:31,ICW0W2100460,5,2,385,0,22.4,28,60,100
3718,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
3719,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
3720,2024-03-25 9:09,ICW0W2100455,30,10,1153,0,24.2,35,65,89
3721,2024-03-25 9:09,ICW0W2001000,12,7,74,34,17.2,33,61,97
3722,2024-03-25 9:09,ICW0W2000996,55,48,535,987,20.1,30,57,74
3723,2024-03-25 9:09,ICW0W2000991,15,8,606,89,18.6,30,64,96
3724,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
3725,2024-03-25 9:09,ICW0W2000987,45,25,564,98,21.1,29,62,92
3726,2024-03-25 9:09,ICW0W2000983,8,5,98,46,15.3,35,67,97
3727,2024-03-25 9:09,ICW0W2000978,18,11,377,47,16.9,31,44,94
3728,2024-03-25 9:09,ICW0W2000977,28,16,533,49,21.3,30,72,94
3729,2024-03-25 9:09,ICW0W2000974,37,21,995,575,17.4,37,80,83
3730,2024-03-25 9:09,ICW0W2000973,29,17,449,121,19,31,69,94
3731,2024-03-25 9:09,ICW0W2000972,5000,3500,541,24,24.2,21,68,37
3732,2024-03-25 9:09,ICW0W2000968,53,31,530,134,24.5,22,63,87
3733,2024-03-25 9:09,ICW0W2000964,43,26,484,26,17.3,28,75,90
3734,2024-03-25 9:09,ICW0W2000956,13,6,501,46,17.5,31,62,95
3735,2024-03-25 9:09,ICW0W2000955,8,6,525,26,15.4,30,67,91
3736,2024-03-25 9:09,ICW0W2000951,10,2,305,11,21.8,28,67,100
3737,2024-03-25 9:09,ICW0W2000944,2,1,385,50,17,32,61,97
3738,2024-03-25 9:09,ICW0W2000933,9,2,573,480,21.3,29,65,90
3739,2024-03-25 9:09,ICW0W2000926,3,1,165,7,27.9,21,51,95
3740,2024-03-25 9:09,ICW0W2000924,13,3,594,5,20.8,29,72,98
3741,2024-03-25 9:09,ICW0W2000922,4,1,349,46,21.9,33,76,100
3742,2024-03-25 9:09,V01T1623130,1,1,406,136,17.7,30,30,96
3743,2024-03-25 9:09,V01T1623129,36,17,487,125,22.4,27,48,93
3744,2024-03-25 9:09,V01T1623123,32,15,517,126,24,23,35,93
3745,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
3746,2024-03-25 9:08,V01T1623118,1,1,413,131,23.3,25,31,99
3747,2024-03-25 9:08,V01T1623117,28,13,514,148,26.3,21,41,91
3748,2024-03-25 9:09,V01T1623116,47,21,2362,126,19.2,34,37,74
3749,2024-03-25 9:09,V01T1623113,22,10,436,126,22.9,21,31,96
3750,2024-03-25 9:09,V01T1623112,18,8,349,125,22.8,26,30,97
3751,2024-03-25 9:09,V01T1623109,88,34,2362,125,13.2,45,42,71
3752,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
3753,2024-03-25 9:09,V01T1623105,75,30,389,127,19.3,27,31,90
3754,2024-03-25 9:09,V01T1623102,17,8,567,139,23.5,21,31,95
3755,2024-03-25 8:40,V01T1623100,31,14,402,125,21.9,30,30,94
3756,2024-03-25 9:09,ICW0W2000512,29,10,560,40,31.2,21,68,85
3757,2024-03-25 9:09,ICW0W2000507,2,1,554,44,20.6,31,50,99
3758,2024-03-25 9:09,ICW0W2000505,11,4,420,129,16.6,34,60,95
3759,2024-03-25 9:09,ICW0W2000503,19,6,394,1373,17.9,37,47,79
3760,2024-03-25 9:09,ICW0W2000501,34,13,368,3242,19,32,48,72
3761,2024-03-25 9:09,ICW0W2000500,13,7,2500,6,19.8,34,60,78
3762,2024-03-25 9:09,ICW0W2000459,9,2,534,23,19.8,32,58,99
3763,2024-03-25 9:09,ICW0W2000455,73,26,143,52,20.5,36,57,97
3764,2024-03-25 9:09,ICW0W2000447,9,2,294,174,20.3,31,48,98
3765,2024-03-25 9:09,ICW0W2000398,30,9,571,40,20.7,30,59,95
3766,2024-03-25 9:09,ICW0W2000388,9,2,458,243,17.6,35,47,97
3767,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
3768,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
3769,2024-03-25 9:09,ICW0W2000380,76,23,396,254,16.9,35,50,90
3770,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
3771,2024-03-25 9:09,ICW0W2000287,29,7,363,31,17.7,32,54,94
3772,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
3773,2024-03-25 9:09,ICW0W2000275,3,1,439,300,18.4,39,49,100
3774,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
3775,2024-03-25 9:09,ICW0W2000262,16,4,491,23,15.9,37,65,95
3776,2024-03-25 9:09,ICW0W2000248,19,4,1603,80,20.5,29,64,80
3777,2024-03-25 9:08,ICW0W2100481,8,2,723,5825,21.7,35,63,72
3778,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
3779,2024-03-25 9:08,ICW0W2100582,14,5,545,143,25.5,23,67,93
3780,2024-03-25 9:08,ICW0W2100579,14,5,0,131,24.8,19,67,93
3781,2024-03-25 9:09,ICW0W2100562,129,65,654,972,23.8,21,83,62
3782,2024-03-25 9:08,ICW0W2100560,8,3,892,6000,25.3,26,57,64
3784,2024-03-25 10:52,ICW0W2100481,14,5,1341,5855,22.4,38,77,70
3785,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
3786,2024-03-25 10:52,ICW0W2100582,9,2,737,50,23.2,27,76,97
3787,2024-03-25 10:52,ICW0W2100579,7,2,0,198,28.3,17,61,90
3788,2024-03-25 10:53,ICW0W2100562,11,6,586,459,23.9,19,59,86
3789,2024-03-25 10:52,ICW0W2100560,13,4,550,6000,24.7,21,57,65
3790,2024-03-23 16:03,ICW0W2100549,35,13,1395,93,21.6,39,75,84
3791,2024-03-25 10:52,ICW0W2100509,18,5,328,6000,22.5,31,86,69
3792,2024-03-25 10:52,ICW0W2100506,0,0,342,14,16.7,32,58,98
3793,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
3794,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
3795,2024-03-25 10:52,ICW0W2100497,5,1,1028,31,23.5,25,78,93
3796,2024-03-25 10:55,ICW0W2100491,40,21,1612,60000,25.6,36,79,53
3797,2024-03-25 10:52,ICW0W2100489,3,1,184,2,23.6,28,65,100
3798,2024-03-25 10:52,ICW0W2100488,9,3,344,70,21.4,21,64,99
3799,2024-03-25 10:52,ICW0W2100485,12,4,1215,1,22.9,35,66,92
3800,2024-03-25 10:53,ICW0W2100479,10,2,468,49,21.9,22,70,99
3801,2024-03-25 10:52,ICW0W2100467,3,1,,4920,23.5,23,86,66
3802,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
3803,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
3804,2024-03-25 10:52,ICW0W2100462,22,6,340,6000,24.8,30,77,65
3805,2024-03-25 8:31,ICW0W2100460,5,2,385,0,22.4,28,60,100
3806,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
3807,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
3808,2024-03-25 10:52,ICW0W2100455,8,3,1254,0,24.8,31,79,85
3809,2024-03-25 10:52,ICW0W2001000,17,10,9,48,17.1,34,63,96
3810,2024-03-25 10:52,ICW0W2000996,13,12,710,4634,21.6,30,56,69
3811,2024-03-25 10:52,ICW0W2000991,3,2,788,225,20.2,31,71,95
3812,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
3813,2024-03-25 10:52,ICW0W2000987,12,7,525,202,21.8,29,60,95
3814,2024-03-25 10:52,ICW0W2000983,2,1,183,43,15.4,32,62,94
3815,2024-03-25 10:52,ICW0W2000978,11,6,466,32,17,30,49,95
3816,2024-03-25 10:52,ICW0W2000977,12,6,589,207,19.8,30,62,95
3817,2024-03-25 10:52,ICW0W2000974,11,5,1514,1152,18.8,37,84,75
3818,2024-03-25 10:52,ICW0W2000973,7,4,800,291,20,31,60,94
3819,2024-03-25 10:52,ICW0W2000972,5000,3500,682,52,24.1,22,80,37
3820,2024-03-25 10:52,ICW0W2000968,2,1,818,295,26.4,22,65,92
3821,2024-03-25 10:52,ICW0W2000964,7,4,623,66,19.2,26,75,98
3822,2024-03-25 10:52,ICW0W2000956,8,4,1082,644,20.6,36,57,88
3823,2024-03-25 10:52,ICW0W2000955,8,5,530,3513,15.7,32,64,67
3824,2024-03-25 10:52,ICW0W2000951,8,2,341,25,23.4,28,71,100
3825,2024-03-25 10:52,ICW0W2000944,7,4,1448,259,21.1,37,82,84
3826,2024-03-25 10:52,ICW0W2000933,4,1,774,296,22.8,29,57,95
3827,2024-03-25 10:52,ICW0W2000926,4,1,5,51,28.1,23,52,95
3828,2024-03-25 10:52,ICW0W2000924,8,2,605,3,20.4,29,72,99
3829,2024-03-25 10:52,ICW0W2000922,10,3,406,139,22.8,32,72,98
3830,2024-03-25 10:52,V01T1623130,10,5,515,178,23.8,23,36,96
3831,2024-03-25 10:52,V01T1623129,15,7,527,203,23.1,26,40,95
3832,2024-03-25 10:52,V01T1623123,23,11,518,128,24.7,21,30,92
3833,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
3834,2024-03-25 9:15,V01T1623118,11,5,402,134,23.5,25,33,98
3835,2024-03-25 10:51,V01T1623117,36,16,512,191,25.1,18,43,86
3836,2024-03-25 10:52,V01T1623116,37,17,2362,162,26.2,23,36,71
3837,2024-03-25 10:52,V01T1623113,1,1,449,151,22.7,22,30,99
3838,2024-03-25 10:52,V01T1623112,11,5,422,126,23,23,33,98
3839,2024-03-25 10:52,V01T1623109,58,25,2362,125,13.3,44,42,70
3840,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
3841,2024-03-25 9:20,V01T1623105,72,29,395,,19.3,27,30,88
3842,2024-03-25 10:52,V01T1623102,7,3,577,125,23.5,21,32,97
3843,2024-03-25 9:36,V01T1623100,44,20,385,125,21.9,29,31,93
3844,2024-03-25 10:52,ICW0W2000512,8,2,524,6000,32.9,19,61,56
3845,2024-03-25 10:52,ICW0W2000507,1,0,561,13,20.6,31,47,100
3846,2024-03-25 10:52,ICW0W2000505,3,1,497,260,17.2,36,58,98
3847,2024-03-25 10:52,ICW0W2000503,4,1,454,104,19.7,30,56,99
3848,2024-03-25 10:52,ICW0W2000501,6,2,454,2880,20,31,61,76
3849,2024-03-25 10:52,ICW0W2000500,3,1,2500,74,21.3,32,63,79
3850,2024-03-25 10:52,ICW0W2000459,7,2,515,36,19.7,32,52,99
3851,2024-03-25 10:52,ICW0W2000455,9,3,178,130,21,37,71,100
3852,2024-03-25 10:52,ICW0W2000447,4,1,398,19,20.9,29,48,100
3853,2024-03-25 10:52,ICW0W2000398,11,3,625,75,20.8,29,57,97
3854,2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
3855,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
3856,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
3857,2024-03-25 10:52,ICW0W2000380,8,2,309,44,16.8,33,54,97
3858,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
3859,2024-03-25 10:52,ICW0W2000287,8,2,699,81,24,27,52,97
3860,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
3861,2024-03-25 10:52,ICW0W2000275,2,0,526,416,18.7,39,51,96
3862,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
3863,2024-03-25 10:52,ICW0W2000262,15,4,471,14,16.4,35,59,100
3864,2024-03-25 10:52,ICW0W2000248,9,2,1732,5,20.6,27,64,81
3865,2024-03-25 10:51,ICW0W2100481,14,5,1319,5869,22.5,38,75,70
3866,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
3867,2024-03-25 10:51,ICW0W2100582,11,3,719,42,23.2,26,78,97
3868,2024-03-25 10:51,ICW0W2100579,6,2,0,210,28.2,17,63,89
3869,2024-03-25 10:52,ICW0W2100562,10,5,587,425,23.9,19,59,87
3870,2024-03-25 10:51,ICW0W2100560,14,4,558,6000,24.7,21,55,65
3872,2024-03-25 14:12,ICW0W2100488,7,2,372,83,22.1,28,64,99
3873,2024-03-25 14:12,ICW0W2100506,7,2,52,11,13.6,47,59,99
3874,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
3875,2024-03-25 14:12,ICW0W2100582,6,2,721,69,22.3,32,67,98
3876,2024-03-25 14:12,ICW0W2100579,4,1,0,279,28.3,20,59,92
3877,2024-03-25 14:13,ICW0W2100562,7,3,559,435,24.3,27,58,88
3878,2024-03-25 14:12,ICW0W2100560,2,0,560,6000,24.5,25,55,66
3879,2024-03-25 14:12,ICW0W2100549,6,2,1038,7,21.7,35,75,97
3880,2024-03-25 14:12,ICW0W2100509,7,2,158,6000,23.1,32,58,70
3881,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
3882,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
3883,2024-03-25 14:12,ICW0W2100497,2,0,1077,56,25.3,31,53,89
3884,2024-03-25 14:15,ICW0W2100491,5,2,643,621,22.8,31,68,87
3885,2024-03-25 14:12,ICW0W2100485,4,1,1283,0,23.9,36,61,92
3886,2024-03-25 14:12,ICW0W2100481,14,5,492,227,21.6,38,60,100
3887,2024-03-25 14:12,ICW0W2100479,30,11,682,117,23.3,31,58,94
3888,2024-03-25 14:12,ICW0W2100489,10,4,39,0,24.1,31,57,98
3889,2024-03-25 14:12,ICW0W2100467,2,0,,5984,24.2,30,67,61
3890,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
3891,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
3892,2024-03-25 14:12,ICW0W2100462,14,5,130,519,25,29,58,87
3893,2024-03-25 14:12,ICW0W2100460,6,1,726,0,23.2,33,57,99
3894,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
3895,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
3896,2024-03-25 14:12,ICW0W2100455,3,1,720,1581,24.4,37,63,79
3897,2024-03-25 14:12,ICW0W2000512,6,2,574,237,33.4,24,55,86
3898,2024-03-25 14:12,ICW0W2001000,7,4,353,124,17.3,38,64,99
3899,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
3900,2024-03-25 14:12,ICW0W2000951,9,2,319,51,22.7,39,67,100
3901,2024-03-25 14:12,ICW0W2000956,5,3,1073,3034,23.3,34,55,76
3902,2024-03-25 14:12,ICW0W2000996,8,7,593,31,21.9,33,53,98
